,id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,price
3424,10774,Palermo,Entire home/apt,1,24,2/23/20,2.06,35,309,8/7/14,t,1.0,1,1,Real Bed,1744,2,697,1125,f,f,strict_14_with_grace_period,f,f,3
3425,9022,Belgrano,Private room,3,13,10/27/19,0.95,1,0,11/17/16,t,1.0,1,1,Real Bed,0,1,697,40,t,f,strict_14_with_grace_period,f,f,1
3426,7462,Núñez,Entire home/apt,2,10,9/23/19,0.51,27,360,9/14/15,f,1.0,1,1,Real Bed,500,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
3427,7874,Palermo,Entire home/apt,3,1,4/1/19,0.07,1,358,5/21/16,f,1.5,1,1,Real Bed,698,1,698,1125,f,f,flexible,f,f,2
3428,5667,Retiro,Shared room,3,4,6/12/19,0.17,1,0,3/1/18,f,1.0,1,2,Real Bed,250,1,0,30,t,f,flexible,f,f,1
3429,2731,San Nicolás,Private room,2,12,2/6/17,0.23,1,87,3/10/16,f,1.5,1,1,Real Bed,400,2,400,90,f,f,moderate,f,f,1
3430,7781,Constitución,Private room,1,8,12/18/19,0.41,2,85,9/25/16,f,1.5,1,2,Real Bed,0,1,770,30,t,f,flexible,f,f,1
3431,9536,Palermo,Entire home/apt,3,13,3/8/20,0.92,12,335,4/4/11,f,1.0,1,0,Real Bed,1262,1,0,1125,t,f,moderate,f,f,3
3432,8737,Almagro,Entire home/apt,7,14,3/4/20,1.1,1,250,1/18/19,f,1.0,1,2,Real Bed,698,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
3433,6444,Palermo,Entire home/apt,3,10,9/12/19,0.42,1,0,1/13/13,f,1.0,1,1,Real Bed,500,1,250,10,f,f,strict_14_with_grace_period,f,f,1
3434,1121,Retiro,Entire home/apt,7,17,1/28/20,0.25,8,344,4/12/14,f,1.0,1,1,Real Bed,0,1,0,180,t,f,flexible,f,f,1
3435,13732,Palermo,Entire home/apt,2,3,3/25/20,0.91,1,365,3/2/12,f,1.0,1,1,Real Bed,1395,2,0,1125,t,f,strict_14_with_grace_period,f,f,2
3436,10963,Retiro,Entire home/apt,1,38,3/3/20,3.26,1,353,10/20/15,t,2.0,2,3,Real Bed,4190,4,3492,1125,t,f,moderate,f,f,4
3437,1237,Recoleta,Entire home/apt,5,58,12/21/19,0.8,1,359,11/27/12,f,1.0,2,2,Real Bed,3492,2,698,1125,t,f,flexible,f,f,4
3438,8786,Retiro,Entire home/apt,3,3,3/24/20,0.45,2,86,8/7/16,t,1.0,1,1,Real Bed,1402,1,0,1125,t,f,strict_14_with_grace_period,f,f,4
3439,2664,Chacarita,Entire home/apt,10,18,11/20/19,0.35,3,360,2/9/14,f,1.0,1,1,Real Bed,1749,2,1050,1125,f,f,moderate,f,f,2
3440,3444,Palermo,Entire home/apt,2,31,2/23/20,0.74,1,121,2/3/14,t,1.0,1,1,Real Bed,350,1,0,50,f,f,moderate,f,f,1
3441,5121,Almagro,Private room,5,1,4/30/19,0.07,1,360,12/3/17,f,1.0,1,1,Real Bed,910,1,560,1125,f,f,flexible,f,f,1
3442,12052,Almagro,Entire home/apt,2,9,3/5/20,1.19,1,174,10/19/13,t,1.0,1,1,Real Bed,0,1,0,1125,f,f,moderate,f,f,3
3443,4070,Monserrat,Entire home/apt,5,18,3/5/20,0.46,1,174,2/17/17,t,1.0,1,2,Real Bed,2793,2,0,90,t,f,moderate,f,f,3
3444,3663,Palermo,Entire home/apt,1,15,1/4/20,0.35,1,84,8/31/16,f,1.5,1,1,Real Bed,1746,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
3445,12371,Recoleta,Entire home/apt,1,29,3/13/20,3.69,2,167,4/25/17,t,1.0,1,2,Real Bed,1046,1,0,12,t,f,strict_14_with_grace_period,f,f,3
3446,6526,Monserrat,Entire home/apt,3,30,3/13/20,1.34,1,158,7/8/18,f,1.0,2,2,Real Bed,3143,1,0,90,t,f,moderate,f,f,1
3447,589,Monserrat,Entire home/apt,1,160,2/7/20,2.23,3,186,5/30/10,t,1.0,1,1,Real Bed,2444,1,698,1125,t,f,flexible,f,f,3
3448,4336,Palermo,Entire home/apt,3,16,12/23/19,0.44,72,50,5/23/14,f,1.0,1,1,Real Bed,1048,1,0,1125,t,f,moderate,f,f,1
3449,1630,Recoleta,Entire home/apt,4,3,10/15/17,0.05,7,364,12/10/10,f,1.0,1,1,Real Bed,3836,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
3450,26,Recoleta,Entire home/apt,7,101,1/7/20,0.85,1,362,8/5/10,t,1.5,2,3,Real Bed,0,1,0,365,f,f,strict_14_with_grace_period,t,t,4
3451,12378,Almagro,Entire home/apt,2,6,4/27/20,0.77,1,295,12/14/17,f,1.0,1,2,Real Bed,0,1,0,1125,t,f,flexible,f,f,1
3452,1174,Palermo,Entire home/apt,2,12,8/21/19,0.36,3,168,6/13/11,f,1.0,1,1,Real Bed,1048,2,1048,1125,f,f,strict_14_with_grace_period,f,f,1
3453,12441,Chacarita,Entire home/apt,2,17,6/21/20,2.33,1,175,11/24/18,t,1.0,0,1,Real Bed,1329,1,0,35,f,f,strict_14_with_grace_period,f,f,2
3454,4587,Palermo,Entire home/apt,2,89,12/29/19,2.58,2,86,8/10/17,f,1.0,2,3,Real Bed,0,2,351,1125,t,f,moderate,f,f,3
3455,8733,Almagro,Entire home/apt,4,1,7/6/19,0.09,4,0,4/24/15,f,1.0,1,3,Real Bed,2092,1,0,30,f,f,strict_14_with_grace_period,f,f,3
3456,7773,Palermo,Entire home/apt,3,10,3/14/20,0.91,1,264,6/3/15,t,1.0,0,2,Real Bed,698,2,698,1125,f,f,flexible,f,f,2
3457,4950,Palermo,Entire home/apt,1,11,1/3/20,0.34,5,365,4/15/15,f,1.0,1,2,Real Bed,1395,4,837,1125,t,f,strict_14_with_grace_period,f,f,2
3458,7790,Recoleta,Private room,2,1,11/23/18,0.05,2,178,4/27/16,f,1.0,1,1,Real Bed,0,1,0,1125,t,f,moderate,f,f,1
3459,1753,Retiro,Entire home/apt,3,163,3/16/20,2.61,9,175,6/29/11,t,1.0,1,1,Real Bed,1399,1,0,180,f,f,strict_14_with_grace_period,f,f,3
3460,4820,Palermo,Entire home/apt,1,3,10/12/18,0.1,1,359,8/24/15,f,1.0,2,3,Real Bed,3841,1,0,1125,t,f,flexible,f,f,4
3461,2839,Recoleta,Entire home/apt,3,6,1/1/20,0.25,10,363,1/6/16,f,3.5,3,8,Real Bed,3487,6,1744,1125,f,f,moderate,f,f,4
3462,11738,Barracas,Entire home/apt,1,3,2/8/20,0.35,5,360,8/6/17,t,2.5,4,8,Real Bed,1050,1,0,1125,t,f,flexible,f,f,1
3463,3646,Palermo,Shared room,2,6,2/12/18,0.16,4,0,5/18/12,t,1.0,1,1,Real Bed,697,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
3464,3152,Palermo,Entire home/apt,20,44,3/28/20,0.92,1,363,6/17/16,t,1.0,1,2,Real Bed,1046,2,0,1124,f,f,strict_14_with_grace_period,f,f,3
3465,11558,Belgrano,Entire home/apt,10,1,10/31/19,0.13,1,359,8/21/19,f,1.0,1,1,Real Bed,1749,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
3466,820,Saavedra,Entire home/apt,3,5,4/21/17,0.06,1,266,6/5/12,f,2.0,1,1,Real Bed,360,2,660,180,f,f,moderate,f,f,1
3467,4972,Recoleta,Entire home/apt,30,4,2/16/20,0.13,9,363,2/26/11,f,1.0,2,3,Real Bed,0,1,0,180,t,f,flexible,t,t,3
3468,438,Recoleta,Entire home/apt,3,13,11/13/15,0.16,1,171,12/4/12,f,1.0,0,1,Real Bed,2441,1,0,1125,f,f,flexible,f,f,4
3469,4247,Monserrat,Entire home/apt,2,8,3/25/19,0.22,7,362,1/30/13,f,1.0,2,2,Real Bed,1052,1,0,1125,f,f,moderate,f,f,4
3470,7941,Recoleta,Entire home/apt,7,2,2/10/19,0.11,94,14,11/16/18,f,1.0,0,1,Real Bed,2500,1,0,180,f,f,strict_14_with_grace_period,f,f,1
3471,11874,Villa Crespo,Entire home/apt,1,36,3/15/20,4.01,35,84,8/7/14,t,2.5,2,4,Real Bed,2654,1,698,1125,f,f,strict_14_with_grace_period,f,f,4
3472,2655,San Nicolás,Private room,2,76,1/6/20,1.55,14,89,12/16/13,t,2.0,1,1,Real Bed,349,1,349,1125,f,f,strict_14_with_grace_period,f,f,1
3473,9300,Palermo,Entire home/apt,1,22,3/31/20,1.49,1,73,12/8/16,t,1.0,2,2,Real Bed,1397,3,349,45,f,f,flexible,f,f,4
3474,1805,San Telmo,Entire home/apt,5,13,10/31/17,0.21,1,360,4/26/15,f,1.5,2,3,Real Bed,1749,1,0,1125,f,f,moderate,f,f,3
3475,1026,Palermo,Entire home/apt,7,23,3/19/20,0.47,2,354,2/18/14,t,1.0,1,1,Real Bed,3503,1,0,365,f,f,strict_14_with_grace_period,f,f,2
3476,8353,Villa Urquiza,Entire home/apt,2,10,3/22/20,0.55,1,152,12/17/18,f,1.0,1,2,Real Bed,0,2,800,1125,t,f,strict_14_with_grace_period,f,f,1
3477,11920,Belgrano,Entire home/apt,2,8,1/29/20,0.97,1,105,9/2/19,t,1.0,1,2,Real Bed,1050,3,0,30,t,f,strict_14_with_grace_period,f,f,1
3478,13238,Recoleta,Entire home/apt,7,5,4/17/20,0.88,1,83,5/17/15,f,1.5,2,2,Real Bed,0,1,0,65,f,f,moderate,f,f,2
3479,10703,Retiro,Entire home/apt,3,1,10/4/19,0.11,3,363,4/22/19,f,1.0,1,2,Real Bed,2092,2,697,30,f,f,moderate,f,f,3
3480,5554,Recoleta,Entire home/apt,2,70,3/14/20,2.5,1,40,11/1/15,t,3.0,3,4,Real Bed,3138,1,0,30,t,f,moderate,f,f,4
3481,8216,Palermo,Entire home/apt,7,17,6/2/20,1.01,1,252,1/9/17,t,1.0,0,1,Real Bed,2095,3,698,1125,t,f,strict_14_with_grace_period,f,f,2
3482,9782,Recoleta,Entire home/apt,2,4,1/14/20,0.27,1,356,9/18/17,f,2.5,2,2,Real Bed,1200,1,0,7,f,f,flexible,f,f,4
3483,4010,Palermo,Entire home/apt,2,89,3/16/20,2.36,2,357,3/17/17,t,1.0,1,1,Real Bed,2444,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
3484,10385,Belgrano,Entire home/apt,4,2,8/15/19,0.15,1,360,2/21/18,f,1.5,1,1,Real Bed,1050,1,0,1125,t,f,flexible,f,f,3
3485,10212,Almagro,Entire home/apt,1,29,4/7/20,2.31,1,173,4/13/17,f,1.0,1,2,Real Bed,0,2,400,1125,f,f,moderate,f,f,1
3486,2541,Recoleta,Entire home/apt,3,6,1/5/19,0.18,10,363,1/6/16,f,3.5,3,8,Real Bed,3487,6,1744,1125,f,f,moderate,f,f,4
3487,13451,Balvanera,Entire home/apt,3,5,3/13/20,1.07,1,171,1/2/19,f,1.0,1,1,Real Bed,349,1,0,1125,f,f,moderate,f,f,2
3488,12239,San Nicolás,Entire home/apt,2,3,12/3/19,0.41,1,89,10/15/19,f,1.0,1,3,Real Bed,550,1,0,40,f,f,flexible,f,f,2
3489,3404,Retiro,Entire home/apt,1,282,3/15/20,6.34,1,179,1/1/16,f,1.0,1,5,Real Bed,0,3,300,1125,t,f,strict_14_with_grace_period,f,f,2
3490,210,Palermo,Entire home/apt,3,4,4/15/16,0.06,1,179,1/22/12,f,1.0,0,1,Real Bed,3138,1,0,90,f,f,strict_14_with_grace_period,f,f,4
3491,8815,Recoleta,Entire home/apt,4,5,2/17/20,0.3,12,89,6/28/12,f,2.5,4,5,Real Bed,0,5,349,1125,f,f,moderate,f,f,4
3492,328,Palermo,Entire home/apt,3,51,4/5/20,0.66,3,94,7/15/12,f,1.0,1,2,Real Bed,2802,2,701,1125,t,f,moderate,f,f,3
3493,4285,Palermo,Entire home/apt,2,84,2/24/20,2.46,2,348,3/17/17,t,1.0,1,1,Real Bed,2441,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
3494,6818,Villa Crespo,Entire home/apt,4,3,4/30/19,0.17,1,358,8/12/18,f,2.0,1,1,Real Bed,1397,1,0,15,f,f,flexible,f,f,3
3495,13766,Balvanera,Entire home/apt,7,2,5/6/20,0.86,2,177,12/28/18,f,1.0,0,2,Real Bed,1744,1,0,1125,f,f,moderate,f,f,2
3496,11364,Belgrano,Entire home/apt,1,8,6/3/20,0.78,1,264,1/6/17,f,1.5,1,2,Real Bed,838,2,838,45,f,f,flexible,f,f,2
3497,2897,Palermo,Entire home/apt,2,32,11/24/18,0.65,6,0,4/26/16,f,1.0,1,2,Real Bed,0,1,0,60,f,f,moderate,f,f,3
3498,3714,Retiro,Entire home/apt,1,3,3/9/17,0.07,1,0,10/2/15,f,1.0,1,3,Real Bed,250,1,0,1125,f,f,flexible,f,f,1
3499,5574,Recoleta,Entire home/apt,2,33,3/16/20,3.0,1,89,11/3/15,f,2.0,2,3,Real Bed,1395,4,697,1125,t,f,strict_14_with_grace_period,f,f,4
3500,10113,Palermo,Entire home/apt,3,7,3/5/20,0.57,1,0,8/22/17,f,1.5,1,3,Real Bed,1744,1,0,25,f,f,strict_14_with_grace_period,f,f,4
3501,12930,Balvanera,Private room,1,2,3/31/20,0.4,2,64,6/5/15,f,1.0,1,2,Real Bed,350,1,0,1125,f,f,flexible,f,f,1
3502,5181,Coghlan,Entire home/apt,3,22,8/29/19,1.16,1,0,5/2/15,t,1.0,1,2,Real Bed,1674,1,0,30,t,f,flexible,f,f,2
3503,9636,Núñez,Entire home/apt,1,53,6/12/20,3.92,1,360,3/18/19,t,1.0,1,1,Real Bed,700,3,350,200,t,f,flexible,f,f,4
3504,11608,Belgrano,Entire home/apt,1,19,2/27/20,1.91,1,174,11/19/13,f,1.5,1,2,Real Bed,489,3,698,1125,f,f,strict_14_with_grace_period,f,f,2
3505,7483,Recoleta,Entire home/apt,4,2,3/21/19,0.12,10,362,5/19/14,t,1.5,1,1,Real Bed,1753,3,3505,1125,t,f,flexible,f,f,4
3506,7663,Palermo,Entire home/apt,3,15,2/25/20,1.67,2,215,2/12/18,t,1.0,1,2,Real Bed,1397,1,0,100,t,f,moderate,f,f,2
3507,12642,Palermo,Entire home/apt,1,1,12/21/19,0.16,2,360,3/18/19,f,1.0,0,1,Real Bed,2799,1,0,1125,t,f,flexible,f,f,2
3508,6126,Almagro,Entire home/apt,2,70,3/8/20,2.75,2,85,7/27/11,t,1.0,1,3,Real Bed,822,2,616,1125,t,f,strict_14_with_grace_period,f,f,2
3509,5047,Recoleta,Entire home/apt,1,1,2/9/18,0.03,1,89,11/18/17,f,1.0,1,2,Real Bed,1465,1,0,1125,f,f,flexible,f,f,4
3510,12787,Palermo,Entire home/apt,1,4,1/24/20,0.65,1,65,2/1/17,f,1.0,1,2,Real Bed,489,1,0,14,t,f,flexible,f,f,3
3511,10730,Constitución,Private room,4,2,8/14/19,0.17,2,85,7/11/18,f,1.5,1,1,Real Bed,500,1,0,31,t,f,flexible,f,f,1
3512,2331,Recoleta,Entire home/apt,60,10,7/31/19,0.18,7,118,11/16/15,t,1.0,1,3,Real Bed,1744,2,349,1125,t,f,strict_14_with_grace_period,f,f,3
3513,2518,Palermo,Entire home/apt,1,8,1/15/20,0.15,91,359,9/4/12,f,1.5,2,3,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
3514,12516,Caballito,Entire home/apt,14,1,3/26/20,0.33,1,175,10/23/19,f,1.5,1,1,Real Bed,2099,1,0,1125,t,f,flexible,f,f,2
3515,881,Palermo,Entire home/apt,3,3,6/29/19,0.04,1,362,11/12/11,t,1.0,0,1,Real Bed,2092,1,0,1125,f,f,moderate,f,f,3
3516,10639,Retiro,Entire home/apt,2,32,3/17/20,2.65,1,176,10/25/18,t,1.0,1,1,Real Bed,800,1,0,1125,f,f,flexible,f,f,1
3517,1286,Colegiales,Entire home/apt,5,33,3/17/20,0.55,4,64,7/22/10,t,1.0,2,4,Real Bed,3492,4,349,180,f,f,strict_14_with_grace_period,t,t,4
3518,5259,Almagro,Entire home/apt,1,77,3/12/20,2.59,2,174,10/11/16,f,1.5,1,1,Real Bed,838,2,349,28,t,f,strict_14_with_grace_period,f,f,2
3519,1212,Recoleta,Entire home/apt,2,155,3/14/20,2.17,2,270,6/11/14,t,1.5,1,2,Real Bed,2441,2,349,365,f,f,moderate,f,f,4
3520,7018,Retiro,Entire home/apt,1,16,1/7/20,1.4,1,263,1/31/18,t,1.0,1,1,Real Bed,1046,1,0,1125,f,f,flexible,f,f,3
3521,4932,Belgrano,Entire home/apt,1,33,2/28/20,1.05,9,170,8/25/16,t,1.5,1,3,Real Bed,2444,1,698,60,f,f,strict_14_with_grace_period,f,f,4
3522,8425,Recoleta,Entire home/apt,1,19,2/15/20,1.13,1,84,11/27/15,t,1.0,1,2,Real Bed,1257,1,0,1125,f,f,moderate,f,f,3
3523,9176,Villa Crespo,Entire home/apt,1,4,8/18/19,0.25,72,84,5/23/14,f,1.0,1,1,Real Bed,0,1,0,1125,f,f,moderate,f,f,3
3524,4652,Palermo,Entire home/apt,2,56,3/21/20,2.66,1,153,5/22/14,t,1.0,1,2,Real Bed,698,1,698,60,t,f,moderate,f,f,3
3525,13511,San Nicolás,Entire home/apt,1,4,3/17/20,0.96,1,101,1/27/20,f,2.5,4,5,Real Bed,2000,3,400,1125,t,f,strict_14_with_grace_period,f,f,4
3526,13227,Palermo,Private room,1,1,2/24/20,0.25,1,260,1/2/20,f,1.0,1,2,Real Bed,0,1,1048,10,t,f,moderate,f,f,2
3527,10526,Palermo,Entire home/apt,3,2,10/15/19,0.16,5,189,5/9/19,t,1.5,1,1,Real Bed,2095,2,1048,1000,t,f,moderate,f,f,4
3528,7726,Recoleta,Entire home/apt,2,12,3/15/20,0.62,1,178,8/24/14,t,1.0,2,3,Real Bed,2092,1,0,1125,f,f,flexible,f,f,4
3529,4099,Palermo,Entire home/apt,2,108,3/7/20,2.82,24,365,1/13/14,t,1.0,1,1,Real Bed,1255,2,0,1124,t,f,flexible,f,f,3
3530,8684,Palermo,Entire home/apt,1,61,12/30/19,3.51,36,90,8/25/11,f,2.5,3,5,Real Bed,1401,5,350,90,f,f,flexible,t,f,4
3531,5578,San Telmo,Entire home/apt,2,128,3/17/20,4.57,1,123,8/1/17,t,1.0,0,2,Real Bed,0,1,0,90,t,f,flexible,f,f,1
3532,2259,Belgrano,Entire home/apt,1,23,1/17/20,0.41,2,359,2/20/13,f,2.0,3,4,Real Bed,2095,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
3533,2615,Palermo,Entire home/apt,3,18,5/3/18,0.35,1,21,3/20/15,f,1.0,1,1,Real Bed,225,1,0,100,t,f,moderate,f,f,1
3534,10256,Palermo,Entire home/apt,3,4,3/18/20,0.65,15,365,7/9/10,t,1.5,1,1,Real Bed,1744,1,0,1125,t,f,flexible,f,f,3
3535,10704,Palermo,Entire home/apt,1,25,5/13/20,2.9,1,343,2/23/16,t,1.0,1,4,Real Bed,838,2,349,365,f,f,super_strict_30,f,f,2
3536,10387,Palermo,Entire home/apt,2,6,11/24/19,0.51,1,173,5/19/19,f,1.0,2,5,Real Bed,1397,1,0,15,t,f,strict_14_with_grace_period,f,f,4
3537,11058,Villa Urquiza,Entire home/apt,15,1,9/22/19,0.11,1,360,1/5/15,f,1.0,0,1,Real Bed,700,1,0,1125,f,f,flexible,f,f,1
3538,10819,Recoleta,Entire home/apt,3,29,3/17/20,2.46,1,326,3/27/15,t,2.0,2,4,Real Bed,1753,1,0,40,f,f,strict_14_with_grace_period,f,f,4
3539,4618,Retiro,Private room,1,23,12/6/18,0.67,1,345,8/18/17,f,1.5,1,1,Real Bed,250,1,700,15,f,f,moderate,f,f,1
3540,10260,San Nicolás,Private room,10,17,3/17/20,1.36,14,90,12/16/13,t,1.5,1,1,Real Bed,349,1,349,65,t,f,strict_14_with_grace_period,f,f,1
3541,13544,Palermo,Entire home/apt,4,10,4/5/20,2.33,2,2,1/12/13,f,1.0,1,1,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
3542,8193,Recoleta,Entire home/apt,15,1,1/8/19,0.06,3,18,4/26/18,f,1.0,1,4,Real Bed,0,1,0,180,f,f,strict_14_with_grace_period,f,f,1
3543,4921,Recoleta,Entire home/apt,1,30,7/15/19,0.95,10,0,12/8/15,f,1.0,1,2,Real Bed,1395,1,0,30,t,f,moderate,f,f,1
3544,3119,La Paternal,Private room,3,28,4/1/19,0.58,4,85,6/27/16,f,1.5,1,2,Futon,490,1,700,1125,t,f,strict_14_with_grace_period,f,f,1
3545,730,Palermo,Entire home/apt,7,187,3/9/20,2.25,3,155,8/1/13,t,1.0,0,1,Real Bed,2650,1,0,30,f,f,strict_14_with_grace_period,f,f,3
3546,2391,Belgrano,Entire home/apt,10,3,2/5/16,0.05,12,174,6/28/12,f,2.0,1,3,Real Bed,1399,2,700,1125,f,f,flexible,f,f,2
3547,11167,Palermo,Entire home/apt,7,28,3/19/20,2.73,1,90,7/19/19,f,1.0,0,1,Real Bed,0,1,0,365,t,f,flexible,f,f,2
3548,2477,Palermo,Entire home/apt,3,5,4/19/17,0.09,1,365,12/29/15,f,1.0,1,1,Real Bed,1395,1,1395,17,f,f,flexible,f,f,3
3549,9261,Palermo,Entire home/apt,2,26,3/20/20,1.63,16,83,10/10/14,t,1.5,1,2,Real Bed,1100,2,300,61,t,f,flexible,f,f,2
3550,10569,San Telmo,Entire home/apt,3,30,3/10/20,2.38,4,175,1/17/13,t,1.0,0,1,Real Bed,1399,1,700,1125,t,f,flexible,f,f,4
3551,12482,Villa Crespo,Entire home/apt,3,14,3/9/20,2.04,2,0,9/9/19,t,1.5,3,4,Real Bed,2790,5,0,1125,t,f,moderate,f,f,3
3552,10646,Palermo,Entire home/apt,3,22,3/8/20,1.88,1,0,6/7/19,t,1.0,0,1,Real Bed,1744,1,0,28,f,f,moderate,f,f,2
3553,8719,Recoleta,Entire home/apt,2,70,6/8/20,4.05,36,180,8/25/11,f,3.0,3,7,Real Bed,1674,2,349,90,f,f,super_strict_30,t,f,4
3554,9805,Palermo,Entire home/apt,5,11,2/26/20,0.77,1,0,11/12/17,t,1.0,1,1,Real Bed,697,1,0,10,f,f,flexible,f,f,2
3555,7576,Balvanera,Entire home/apt,3,5,2/1/20,0.25,1,70,10/19/18,t,1.0,1,1,Real Bed,0,1,0,270,f,f,flexible,f,f,2
3556,5834,Almagro,Entire home/apt,1,2,4/20/19,0.13,2,71,6/27/16,f,1.0,0,4,Real Bed,1749,1,0,28,t,f,moderate,f,f,4
3557,423,Palermo,Entire home/apt,4,66,2/15/20,0.72,1,364,4/11/11,t,2.0,1,2,Real Bed,3487,2,697,1125,f,f,flexible,t,t,4
3558,2780,Palermo,Private room,1,12,2/22/20,0.24,5,90,7/29/14,f,1.0,1,2,Real Bed,488,1,1046,4,t,f,strict_14_with_grace_period,f,f,1
3559,10759,Monserrat,Entire home/apt,4,13,11/6/19,1.08,1,84,9/25/18,t,1.0,1,1,Real Bed,1048,1,0,30,f,f,moderate,f,f,2
3560,3370,Recoleta,Entire home/apt,4,2,1/15/17,0.05,3,361,6/13/16,f,1.0,1,3,Real Bed,1401,1,0,1125,f,f,moderate,f,f,2
3561,7986,Villa Crespo,Entire home/apt,3,28,5/7/20,1.73,1,318,11/15/14,t,1.0,0,1,Real Bed,1048,1,0,90,f,f,strict_14_with_grace_period,f,f,2
3562,4538,Palermo,Entire home/apt,1,42,7/4/19,1.58,1,0,12/24/16,f,1.0,0,1,Real Bed,390,2,1013,31,f,f,flexible,f,f,3
3563,11172,Recoleta,Entire home/apt,2,10,3/12/20,1.03,4,171,7/20/19,t,1.0,1,2,Real Bed,1046,1,0,1125,t,f,moderate,f,f,3
3564,11966,Recoleta,Entire home/apt,2,2,2/15/20,0.25,1,364,8/30/11,f,1.0,1,3,Real Bed,1744,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
3565,2028,San Nicolás,Private room,1,3,8/29/19,0.05,4,359,8/30/14,f,1.0,1,0,Real Bed,0,2,350,1125,f,f,flexible,f,f,2
3566,8695,Villa Crespo,Entire home/apt,2,23,5/14/20,1.5,2,356,3/29/14,t,1.0,0,1,Real Bed,1257,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
3567,7310,San Nicolás,Entire home/apt,4,4,7/4/19,0.19,19,0,9/20/18,t,1.0,1,1,Real Bed,2454,2,1753,1125,t,f,flexible,f,f,3
3568,10428,San Nicolás,Private room,5,1,7/4/19,0.08,15,174,11/15/15,f,1.5,1,1,Real Bed,1048,1,698,1125,f,f,flexible,f,f,1
3569,11745,Palermo,Entire home/apt,2,3,11/17/19,0.38,1,142,9/4/19,f,2.0,2,4,Real Bed,1749,1,1050,1125,t,f,flexible,f,f,4
3570,5696,Recoleta,Entire home/apt,1,7,9/23/18,0.25,2,338,2/5/18,f,1.0,0,1,Real Bed,1401,2,0,90,t,f,flexible,f,f,3
3571,11103,Palermo,Entire home/apt,4,11,3/13/20,1.06,19,352,9/3/14,t,1.5,1,2,Real Bed,2441,2,0,300,t,f,strict_14_with_grace_period,f,f,3
3572,5755,Puerto Madero,Entire home/apt,5,2,5/2/18,0.07,7,360,6/27/16,f,1.5,1,1,Real Bed,3499,1,0,1125,f,f,flexible,f,f,4
3573,10191,San Nicolás,Entire home/apt,1,10,1/1/20,0.8,1,0,10/3/16,t,1.0,1,1,Real Bed,800,2,400,60,t,f,moderate,f,f,2
3574,2792,Parque Patricios,Entire home/apt,2,6,8/11/19,0.37,1,85,2/13/16,t,1.0,1,2,Real Bed,980,1,280,40,f,f,moderate,f,f,1
3575,7321,Balvanera,Entire home/apt,4,113,6/12/20,5.42,1,72,6/20/17,t,1.0,1,2,Real Bed,0,1,0,62,t,f,moderate,f,f,4
3576,1769,Recoleta,Entire home/apt,1,5,3/19/20,0.14,2,362,10/9/13,f,1.0,1,2,Real Bed,1262,3,2103,1125,t,f,strict_14_with_grace_period,f,f,4
3577,6661,Recoleta,Entire home/apt,3,46,3/29/20,2.09,4,84,1/11/15,t,1.5,3,4,Real Bed,2092,4,1046,1125,f,f,flexible,f,f,4
3578,1955,San Telmo,Entire home/apt,1,140,3/20/20,2.4,3,355,7/3/15,f,1.0,0,1,Real Bed,2793,1,0,1125,t,f,strict_14_with_grace_period,f,f,2
3579,3560,Palermo,Entire home/apt,3,20,1/4/20,0.61,1,365,11/9/16,t,1.0,2,3,Real Bed,1255,2,697,60,t,f,moderate,f,f,4
3580,11436,Recoleta,Entire home/apt,1,43,3/8/20,4.4,1,329,11/23/15,f,1.0,0,2,Real Bed,631,2,841,1125,t,f,flexible,f,f,3
3581,4437,Recoleta,Entire home/apt,3,1,10/3/17,0.03,1,89,7/5/17,f,1.0,1,2,Real Bed,1674,1,0,10,f,f,flexible,f,f,4
3582,7615,Palermo,Entire home/apt,14,14,1/13/20,0.94,18,359,11/11/13,f,1.0,1,1,Real Bed,1397,1,0,90,t,f,moderate,f,f,1
3583,5382,San Telmo,Entire home/apt,3,51,3/16/20,1.78,1,7,1/27/14,f,1.0,2,3,Real Bed,2095,4,2793,364,t,f,flexible,f,f,2
3584,5206,Palermo,Entire home/apt,2,20,4/1/18,0.67,1,0,1/13/15,f,1.0,1,2,Real Bed,0,2,250,30,t,f,strict_14_with_grace_period,f,f,1
3585,3087,Belgrano,Entire home/apt,3,54,11/30/19,1.13,1,93,6/24/16,t,1.0,1,1,Real Bed,500,1,0,30,t,f,strict_14_with_grace_period,f,f,1
